web-scraper-order,web-scraper-start-url,products,products-href,product_name,general_description,product_brand,product_description,product_specs
"1718376418-125","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","466-2253: 2.7 m3 (3.5 yd3), Pin On, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/466-2253","466-2253: 2.7 m3 (3.5 yd3), Pin On, Bolt-On Cutting Edge","Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","Brand: Cat","Cat® Loader Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","[{""product_specs"":""Width: 2747 mm""},{""product_specs"":""Height: 1404 mm""},{""product_specs"":""Weight: 1210 kg""},{""product_specs"":""Length: 1437 mm""},{""product_specs"":""Capacity: 2.7 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Cutting Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376420-126","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","466-2252: 2.5 m3 (3.3 yd3), Pin On, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/466-2252","466-2252: 2.5 m3 (3.3 yd3), Pin On, Bolt-On Cutting Edge","Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","Brand: Cat","Cat® Loader Sand & Gravel Buckets are designed for aggregate handling in batch plant loader applications.","[{""product_specs"":""Width: 2747 mm""},{""product_specs"":""Height: 1359 mm""},{""product_specs"":""Weight: 1171 kg""},{""product_specs"":""Length: 1375 mm""},{""product_specs"":""Capacity: 2.5 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Cutting Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376423-127","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9920: 914 mm (36 in)","https://parts.cat.com/en/catcorp/464-9920","464-9920: 914 mm (36 in)","Optimized geometry provides maximum digging force and material volume for heavy-duty applications.","Brand: Cat","Designed to optimize the performance of the Cat® Mini Hydraulic Excavator in a wide variety of applications and materials. Heavy Duty Capacity Buckets are well suited for moving large quantities of material, such as during truck loading applications and are capable of moving greater volumes of material than the Heavy Duty Buckets. These buckets are machine-specific and are not interchangeable between machine model sizes.","[{""product_specs"":""Width: 914 mm""},{""product_specs"":""Capacity: 300.2 l""},{""product_specs"":""Weight: 167 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 850.59 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376425-128","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9919: 762 mm (30 in)","https://parts.cat.com/en/catcorp/464-9919","464-9919: 762 mm (30 in)","Optimized geometry provides maximum digging force and material volume for heavy-duty applications.","Brand: Cat","Designed to optimize the performance of the Cat® Mini Hydraulic Excavator in a wide variety of applications and materials. Heavy Duty Capacity Buckets are well suited for moving large quantities of material, such as during truck loading applications and are capable of moving greater volumes of material than the Heavy Duty Buckets. These buckets are machine-specific and are not interchangeable between machine model sizes.","[{""product_specs"":""Width: 762 mm""},{""product_specs"":""Capacity: 240.69 l""},{""product_specs"":""Weight: 146 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 850.59 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376428-129","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9918: 619 mm (24 in)","https://parts.cat.com/en/catcorp/464-9918","464-9918: 619 mm (24 in)","Optimized geometry provides maximum digging force and material volume for heavy-duty applications.","Brand: Cat","Designed to optimize the performance of the Cat® Mini Hydraulic Excavator in a wide variety of applications and materials. Heavy Duty Capacity Buckets are well suited for moving large quantities of material, such as during truck loading applications and are capable of moving greater volumes of material than the Heavy Duty Buckets. These buckets are machine-specific and are not interchangeable between machine model sizes.","[{""product_specs"":""Width: 619 mm""},{""product_specs"":""Capacity: 181.19 l""},{""product_specs"":""Weight: 123 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 850.59 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376430-130","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9917: 508 mm (20 in)","https://parts.cat.com/en/catcorp/464-9917","464-9917: 508 mm (20 in)","Optimized geometry provides maximum digging force and material volume for heavy-duty applications.","Brand: Cat","Designed to optimize the performance of the Cat® Mini Hydraulic Excavator in a wide variety of applications and materials. Heavy Duty Capacity Buckets are well suited for moving large quantities of material, such as during truck loading applications and are capable of moving greater volumes of material than the Heavy Duty Buckets. These buckets are machine-specific and are not interchangeable between machine model sizes.","[{""product_specs"":""Width: 508 mm""},{""product_specs"":""Capacity: 144.39 l""},{""product_specs"":""Weight: 109 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 850.59 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376432-131","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9916: 457 mm (18 in)","https://parts.cat.com/en/catcorp/464-9916","464-9916: 457 mm (18 in)","Optimized geometry provides maximum digging force and material volume for heavy-duty applications.","Brand: Cat","Designed to optimize the performance of the Cat® Mini Hydraulic Excavator in a wide variety of applications and materials. Heavy Duty Capacity Buckets are well suited for moving large quantities of material, such as during truck loading applications and are capable of moving greater volumes of material than the Heavy Duty Buckets. These buckets are machine-specific and are not interchangeable between machine model sizes.","[{""product_specs"":""Width: 457 mm""},{""product_specs"":""Capacity: 124.59 l""},{""product_specs"":""Weight: 103 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 850.59 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376435-132","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9915: 406 mm (16 in)","https://parts.cat.com/en/catcorp/464-9915","464-9915: 406 mm (16 in)","Optimized geometry provides maximum digging force and material volume for heavy-duty applications.","Brand: Cat","Designed to optimize the performance of the Cat® Mini Hydraulic Excavator in a wide variety of applications and materials. Heavy Duty Capacity Buckets are well suited for moving large quantities of material, such as during truck loading applications and are capable of moving greater volumes of material than the Heavy Duty Buckets. These buckets are machine-specific and are not interchangeable between machine model sizes.","[{""product_specs"":""Width: 406 mm""},{""product_specs"":""Capacity: 104.8 l""},{""product_specs"":""Weight: 93 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 850.59 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376437-133","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9914: 305 mm (12 in)","https://parts.cat.com/en/catcorp/464-9914","464-9914: 305 mm (12 in)","Optimized geometry provides maximum digging force and material volume for heavy-duty applications.","Brand: Cat","Designed to optimize the performance of the Cat® Mini Hydraulic Excavator in a wide variety of applications and materials. Heavy Duty Capacity Buckets are well suited for moving large quantities of material, such as during truck loading applications and are capable of moving greater volumes of material than the Heavy Duty Buckets. These buckets are machine-specific and are not interchangeable between machine model sizes.","[{""product_specs"":""Width: 305 mm""},{""product_specs"":""Capacity: 82.09 l""},{""product_specs"":""Weight: 84 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 850.59 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376439-134","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9913: 914 mm (36 in)","https://parts.cat.com/en/catcorp/464-9913","464-9913: 914 mm (36 in)","High strength buckets designed for maximum performance and value over a broad range of applications.","Brand: Cat","Heavy Duty Buckets for Cat® Mini Excavators are designed for maximum performance and value over a broad range of applications in abrasive applications such as mixed dirt, clay, and rock.","[{""product_specs"":""Width: 914 mm""},{""product_specs"":""Capacity: 220.89 l""},{""product_specs"":""Weight: 146 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 786 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376442-135","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9912: 762 mm (30 in)","https://parts.cat.com/en/catcorp/464-9912","464-9912: 762 mm (30 in)","High strength buckets designed for maximum performance and value over a broad range of applications.","Brand: Cat","Heavy Duty Buckets for Cat® Mini Excavators are designed for maximum performance and value over a broad range of applications in abrasive applications such as mixed dirt, clay, and rock.","[{""product_specs"":""Width: 762 mm""},{""product_specs"":""Capacity: 172.69 l""},{""product_specs"":""Weight: 127 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 786 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376444-136","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9911: 619 mm (24 in)","https://parts.cat.com/en/catcorp/464-9911","464-9911: 619 mm (24 in)","High strength buckets designed for maximum performance and value over a broad range of applications.","Brand: Cat","Heavy Duty Buckets for Cat® Mini Excavators are designed for maximum performance and value over a broad range of applications in abrasive applications such as mixed dirt, clay, and rock.","[{""product_specs"":""Width: 619 mm""},{""product_specs"":""Capacity: 130.3 l""},{""product_specs"":""Weight: 106 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 786 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376447-137","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9910: 508 mm (20 in)","https://parts.cat.com/en/catcorp/464-9910","464-9910: 508 mm (20 in)","High strength buckets designed for maximum performance and value over a broad range of applications.","Brand: Cat","Heavy Duty Buckets for Cat® Mini Excavators are designed for maximum performance and value over a broad range of applications in abrasive applications such as mixed dirt, clay, and rock.","[{""product_specs"":""Width: 508 mm""},{""product_specs"":""Capacity: 101.9 l""},{""product_specs"":""Weight: 94 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 786 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376449-138","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9909: 457 mm (18 in)","https://parts.cat.com/en/catcorp/464-9909","464-9909: 457 mm (18 in)","High strength buckets designed for maximum performance and value over a broad range of applications.","Brand: Cat","Heavy Duty Buckets for Cat® Mini Excavators are designed for maximum performance and value over a broad range of applications in abrasive applications such as mixed dirt, clay, and rock.","[{""product_specs"":""Width: 457 mm""},{""product_specs"":""Capacity: 87.8 l""},{""product_specs"":""Weight: 88 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 786 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376452-139","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","464-9908: 406 mm (16 in)","https://parts.cat.com/en/catcorp/464-9908","464-9908: 406 mm (16 in)","High strength buckets designed for maximum performance and value over a broad range of applications.","Brand: Cat","Heavy Duty Buckets for Cat® Mini Excavators are designed for maximum performance and value over a broad range of applications in abrasive applications such as mixed dirt, clay, and rock.","[{""product_specs"":""Width: 406 mm""},{""product_specs"":""Capacity: 76.5 l""},{""product_specs"":""Weight: 79 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 786 mm""},{""product_specs"":""Interface Type: Pin On""}]"
